uid,ta_activitybasal,uid,0,maxtime,distance,mean_speed,energy,energy_to_dist,cor_ankle_left,rms_ankle_left,cor_hip_left,rms_hip_left,cor_knee_left,rms_knee_left,cor_ankle_right,rms_ankle_right,cor_hip_right,rms_hip_right,cor_knee_right,rms_knee_right,fit_stable,fit_cor,fit_rms,fit_energy,fit_corhip,fit_corknee,fit_corankle,fit_rmship,fit_rmsknee,fit_rmsankle,gas_activitybasal,hf_bl,deltas,vas_activitybasal,hamham_wf,vasvas_wf,kd,glu_activitybasal,kref,kbodyweight,hamhf_wl,gluglu_wf,tata_wl,ta_bl,solta_wf,sol_activitybasal,gasgas_wf,ham_activitybasal,ham_bl,solsol_wf,hfhf_wl,kp,hf_activitybasal,klean
param24val28,,param24val28,value,3.1670000000000003,2.02141,0.6382728133880643,867.69,429.24988003423357,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.7321856628011766,1.2884157548457895,0.30205363141359093,2.4148025886613165,-0.38465903877193164,5.12199404299602,-1000,48.491208172857235,-15.99633257426261,-42.92498800342336,63.273539014640654,17.997828966609074,64.20225653732196,-4.832493861313463,-8.31597501291356,-2.8478637000355866,,,,,,,,0.8733333333333333,,,,,,,,,,,,,,,,
param24val18,,param24val18,value,3.456,2.29346,0.6636168981481482,867.69,378.33230141358473,-0.017196107645278368,2.1959750535932034,0.961797614459226,2.435717414087396,0.4399828865288614,3.846931805331201,0.398821977406772,1.486568656798728,0.8159478588295519,1.2950820005267714,0.2048453844787017,4.79713953556274,-1000,46.73666023429724,-16.057414465900038,-37.83323014135847,88.8872736644389,32.241413550378155,19.08129348807468,-3.730799414614167,-8.644071340893941,-3.6825437103919314,,,,,,,,0.24,,,,,,,,,,,,,,,,
param24val0,,param24val0,value,20.0,23.1342,1.15671,5307.8,229.43520847922125,0.30939064805628946,1.5663152314578153,0.8609806555876068,1.9859462666795444,0.9048163672452304,2.0773711200500657,0.3116923285723496,1.5510788864541238,0.8472080235848342,2.0717509724090175,0.8953610658570581,2.161300686699634,1,68.82415148172281,-11.4137631637502,-22.943520847922123,85.40943395862205,90.00887165511442,31.05414883143195,-4.0576972390885615,-4.2386718067497,-3.117394117911939,,,,,,,,0.0,,,,,,,,,,,,,,,,
param24val9,,param24val9,value,20.0,25.5031,1.275155,5755.46,225.67687849712388,0.577623567148103,1.2997585814788486,0.8856523563835473,1.783540490596728,0.9857958291882365,1.1922353435418283,0.5422634206696856,1.337644369590313,0.8690507233915269,1.8460037958502469,0.9791388424050456,1.2981815071746818,1,80.6587456531024,-8.757364088232647,-22.56768784971239,87.73515398875371,98.24673357966411,55.99434939088943,-3.6295442864469747,-2.4904168507165103,-2.637402951069162,,,,,,,,0.03,,,,,,,,,,,,,,,,
param24val3,,param24val3,value,20.0,23.9427,1.1971349999999998,5394.74,225.3187819251797,0.3775079696479526,1.5032600671863403,0.8732612391827476,1.8686407965497356,0.9353405898672773,1.815371398620097,0.349425233491842,1.5225746578345059,0.8551087747997893,1.978123705199748,0.9232314307321806,1.9491605615087915,1,71.8979206286965,-10.637131186899218,-22.531878192517972,86.41850069912684,92.9286010299729,36.34666015698973,-3.8467645017494836,-3.7645319601288882,-3.025834725020846,,,,,,,,0.01,,,,,,,,,,,,,,,,
param24val30,,param24val30,value,3.1590000000000003,2.02141,0.6398892054447609,867.69,429.24988003423357,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.1943479602525838,1.708110715410838,0.21736887137002464,2.60852872398205,0.014367965849439139,4.823851327017487,-1000,44.76628387334409,-16.311610954169858,-42.92498800342336,59.03930101246234,37.949179197677616,37.31037140989232,-5.026219996634197,-8.017832296935028,-3.267558660600635,,,,,,,,1.0,,,,,,,,,,,,,,,,
param24val20,,param24val20,value,3.212,2.02141,0.6293306351183063,867.69,429.24988003423357,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.3080457193733676,1.5910353800401629,0.7015668775563626,1.57538368998252,0.1106260963065843,4.9416488606511,-1000,56.33551546941521,-15.279188118433268,-42.92498800342336,83.24920132177924,42.76208572053487,42.9952593659315,-3.993074962634666,-8.135629830568641,-3.1504833252299598,,,,,,,,0.36666666666666653,,,,,,,,,,,,,,,,
param24val21,,param24val21,value,3.145,2.02141,0.6427376788553258,867.69,429.24988003423357,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.286410794278139,1.6162313292246548,0.6601707391708619,1.6713850751383887,0.08754350336729545,4.968883301840452,-1000,54.900287862414906,-15.42761989396298,-42.92498800342336,81.17939440250422,41.60795607357043,41.913513111170076,-4.0890763477905345,-8.162864271757993,-3.1756792744144517,,,,,,,,0.43,,,,,,,,,,,,,,,,
param24val10,,param24val10,value,20.0,25.6139,1.2806950000000001,5809.0,226.79092211650703,0.6005759726095358,1.2841383490005287,0.8909897841239076,1.6831871837139916,0.9858091195605687,1.214933636623389,0.5726816141471747,1.3037319701815173,0.8659954728027954,1.8675840858947113,0.9863825162144597,1.1621471024584973,1,81.70724132430736,-8.515722327872636,-22.679092211650705,87.84926284633515,98.60958178875143,58.66287933783552,-3.5507712696087026,-2.377080739081886,-2.587870319182046,,,,,,,,0.03333333333333333,,,,,,,,,,,,,,,,
param24val6,,param24val6,value,20.0,25.0051,1.250255,5579.27,223.12528244238177,0.4772265689354553,1.407104299574326,0.8822655715827868,1.8549446796856321,0.9693310565885556,1.445075937482532,0.4603879583105804,1.4221760401880508,0.8641859265497783,1.9186421075276137,0.9578827539980651,1.5537677434314292,1,76.8546639327537,-9.601710807889583,-22.312528244238177,87.32257490662826,96.36069052933102,46.880726362301786,-3.7735867872132456,-2.998843680913961,-2.8292803397623767,,,,,,,,0.02,,,,,,,,,,,,,,,,
param24val24,,param24val24,value,3.153,2.02141,0.6411068823342848,867.69,429.24988003423357,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.2417086362192893,1.6629539815229657,0.5401355454462412,1.9344160718916612,0.03701290908800692,5.001845548448901,-1000,51.31248876136893,-15.770335789623012,-42.92498800342336,75.17763471627316,39.081426359606006,39.67840520822759,-4.352107344543807,-8.195826518366442,-3.222401926712763,,,,,,,,0.62,,,,,,,,,,,,,,,,
param24val12,,param24val12,value,20.0,25.7018,1.2850899999999998,5927.77,230.636375662405,0.6433945617908101,1.2267930230128816,0.8844753325725313,1.6950793547030703,0.9874161430871288,1.08636190205663,0.6290352689578028,1.236411136757616,0.8680037221238048,1.849210119523809,0.9897097040212574,1.0018755028340607,1,83.3672455425556,-8.095731038888069,-23.063637566240498,87.6239527348168,98.8562923554193,63.62149153743064,-3.544289474226879,-2.0882374048906907,-2.4632041597704974,,,,,,,,0.04,,,,,,,,,,,,,,,,
param24val23,,param24val23,value,3.1750000000000003,2.02141,0.6366645669291338,867.69,429.24988003423357,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.25069157831394706,1.6522399061873805,0.5752326617208386,1.8608029281397036,0.04473967475899736,5.013993316623993,-1000,52.175935828706365,-15.698156338710561,-42.92498800342336,76.93249053000304,39.467764643155526,40.12755231296048,-4.27849420079185,-8.207974286541534,-3.2116878513771776,,,,,,,,0.5566666666666666,,,,,,,,,,,,,,,,
param24val17,,param24val17,value,3.686,2.50508,0.6796201844818232,867.69,346.3721717470101,0.24715221243015775,1.9354489837853235,0.9634171488792223,2.4176912726521462,0.5638421529197276,3.4781388635624544,0.31179908566435943,1.6728765374727876,0.879256633753265,1.1484170246863952,0.43074308673456785,3.9572767012174777,-1000,56.60350533968832,-14.609849383376584,-34.63721717470101,92.13368913162437,49.729261982714775,27.94756490472586,-3.566108297338541,-7.435415564779932,-3.608325521258111,,,,,,,,0.17666666666666664,,,,,,,,,,,,,,,,
param24val13,,param24val13,value,20.0,25.7107,1.2855349999999999,5998.66,233.31375652938272,0.6562124384769736,1.2068785289556732,0.8933393709119126,1.6371953814354414,0.9864778697941656,1.045359242996276,0.6497704687728865,1.210871362790686,0.8774787884584956,1.7842789683874947,0.9882528699577267,1.0374024081012978,1,84.19219677286935,-7.921985892666869,-23.33137565293827,88.54090796852041,98.73653698759462,65.29914536249301,-3.421474349822936,-2.0827616510975737,-2.417749891746359,,,,,,,,0.043333333333333335,,,,,,,,,,,,,,,,
param24val5,,param24val5,value,20.0,24.7215,1.236075,5499.95,222.47638695063003,0.44256842518276546,1.44362006594037,0.8801342963634843,1.7911931296231733,0.9552579553896172,1.6422062688740358,0.4256675702140038,1.4538332848487279,0.8655065398698408,1.8956064892747349,0.9458981292028971,1.7203314793484366,1,75.25054860371014,-9.946790717909478,-22.247638695063003,87.28204181166626,95.0578042296257,43.41179976983847,-3.686799618897908,-3.362537748222472,-2.897453350789098,,,,,,,,0.016666666666666666,,,,,,,,,,,,,,,,
param24val15,,param24val15,value,20.0,25.781,1.28905,6132.63,237.87401574803152,0.6910002635083526,1.1568378559311017,0.8876723819188674,1.6991906193447333,0.980156024191038,1.035539793648702,0.6799798978035793,1.1734332042279403,0.8822936444228133,1.727700818050252,0.9845184661871764,1.0097247040667312,1,85.09367796719712,-7.802426995269461,-23.78740157480315,88.49830131708404,98.23372451891072,68.5490080655966,-3.4268914373949855,-2.0452644977154333,-2.330271060159042,,,,,,,,0.05,,,,,,,,,,,,,,,,
param24val1,,param24val1,value,20.0,23.1793,1.158965,5310.95,229.12469315294248,0.3249882928874059,1.5473809305575486,0.8602803945686286,1.9888787619661048,0.9122949090063894,2.0343902210879046,0.3182199560886425,1.5462464390445172,0.8479308731593539,2.027290881476707,0.896111278490696,2.1695095455577897,1,69.33042840335195,-11.31369677969057,-22.91246931529425,85.41056338639912,90.42030937485428,32.160412448802425,-4.016169643442812,-4.203899766645694,-3.093627369602066,,,,,,,,0.0033333333333333327,,,,,,,,,,,,,,,,
param24val11,,param24val11,value,20.0,25.6021,1.280105,5875.52,229.49367434702623,0.6184847221557294,1.2559745287379294,0.886493644716881,1.6966770620261953,0.9877731265085445,1.119131545651938,0.594725007991733,1.2810714626052744,0.8652380570358844,1.830909926733538,0.9865217546402715,1.1403728702913898,1,82.32060521748406,-8.324137396046265,-22.949367434702623,87.58658508763827,98.71474405744081,60.66048650737312,-3.527586988759733,-2.2595044159433275,-2.537045991343204,,,,,,,,0.03666666666666667,,,,,,,,,,,,,,,,
param24val8,,param24val8,value,20.0,25.422,1.2711000000000001,5686.06,223.66690268271577,0.5375575452409012,1.347512515643461,0.8834874459341665,1.7954829408569621,0.9829370165817781,1.2492385506029366,0.5211788330722189,1.3572307819250982,0.8662522910427687,1.849603158223973,0.9754525769977576,1.3633379186593573,1,79.44776181449319,-8.962405865911789,-22.366690268271576,87.48698684884675,97.91947967897678,52.936818915656005,-3.645086099080935,-2.6125764692622937,-2.7047432975685592,,,,,,,,0.02666666666666667,,,,,,,,,,,,,,,,
param24val22,,param24val22,value,3.165,2.02141,0.6386761453396524,867.69,429.24988003423357,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.2629319090505964,1.6397958824050176,0.6105361687092319,1.7829144300879372,0.057364039812504736,5.004934714300691,-1000,53.17873920834885,-15.59876521455313,-42.92498800342336,78.6976658794227,40.09898289583089,40.739568849792946,-4.200605702740083,-8.198915684218232,-3.199243827594815,,,,,,,,0.4933333333333332,,,,,,,,,,,,,,,,
param24val29,,param24val29,value,3.168,2.02141,0.6380713383838383,867.69,429.24988003423357,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.49386976279905015,2.1019821112934554,-0.12534795489743747,6.286187980545307,-0.5647934264604044,5.215668224820317,-1000,34.393676939496764,-20.774958504418564,-42.92498800342336,41.90345969908924,8.991109582185436,52.28646153721564,-8.703879253197453,-8.409649194737858,-3.6614300564832525,,,,,,,,0.9366666666666664,,,,,,,,,,,,,,,,
param24val4,,param24val4,value,20.0,24.2162,1.21081,5424.09,223.98600936563128,0.41243362601409306,1.4686518088240308,0.8748867228855786,1.833006595600937,0.9410560374279261,1.7879834871728872,0.3926665407899608,1.4817484448563165,0.8552927724028707,1.9481351376515728,0.9285488382777612,1.8678195166185834,1,73.41474229663652,-10.387344990724328,-22.398600936563128,86.50897476442246,93.48024378528437,40.25500834020269,-3.7811417332525097,-3.655803003791471,-2.950400253680347,,,,,,,,0.013333333333333334,,,,,,,,,,,,,,,,
param24val19,,param24val19,value,3.386,2.32785,0.6874926166568223,905.409,388.9464527353566,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.34634753385039674,1.546770093924241,0.7573200925202481,1.4405234097425912,0.151307947296335,4.885313788326053,-1000,58.58113014325963,-15.043727479752368,-38.89464527353566,86.03686206997352,44.79617827002241,44.910350089782966,-3.8582146823947374,-8.079294758243593,-3.1062180391140384,,,,,,,,0.3033333333333333,,,,,,,,,,,,,,,,
param24val26,,param24val26,value,3.1670000000000003,2.02141,0.6382728133880643,867.69,429.24988003423357,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.7883099537863666,1.0865284856471964,0.42111007352871827,2.173785617663299,-0.47876153783898295,5.254736072976761,-1000,49.84251207341166,-15.686170364046738,-42.92498800342336,69.22636112039703,13.29270401325651,67.00847108658145,-4.591476890315445,-8.448717042894302,-2.6459764308369937,,,,,,,,0.7466666666666666,,,,,,,,,,,,,,,,
param24val25,,param24val25,value,3.164,2.02141,0.638878002528445,867.69,429.24988003423357,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.731541797770652,1.1375588208876115,0.4967106972418388,2.0237535529430266,-0.6255649403733168,4.440056873028786,-1000,47.70966315946287,-14.772489434618908,-42.92498800342336,73.00639230605306,5.952533886539818,64.17006328579573,-4.441444825595173,-7.634037842946327,-2.6970067660774086,,,,,,,,0.6833333333333333,,,,,,,,,,,,,,,,
param24val16,,param24val16,value,4.397,3.67285,0.8353081646577211,1013.16,275.8511782403311,0.6987682546934101,1.1629564607701184,0.7948443953059376,1.7276222240218513,0.5302481762185925,3.390984655931279,0.7024562311363199,1.2512017975649297,0.8531700287722093,1.9701792007243515,0.675199873147422,3.1660752932083316,-1000,70.91144932123153,-12.669019632220861,-27.58511782403311,82.40072120390735,60.272402468300726,70.0612242914865,-3.6978014247462028,-6.55705994913961,-2.414158258335048,,,,,,,,0.11333333333333333,,,,,,,,,,,,,,,,
param24val27,,param24val27,value,3.1670000000000003,2.02141,0.6382728133880643,867.69,429.24988003423357,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.7824807034265565,1.159369139287656,0.3564774688894225,2.303537597991879,-0.39407618549108575,5.162081552909921,-1000,50.079570362558194,-15.79610847794894,-42.92498800342336,65.99473088843224,17.52697163065137,66.71700856859096,-4.721228870644025,-8.356062522827461,-2.718817084477453,,,,,,,,0.8099999999999999,,,,,,,,,,,,,,,,
param7val14,,param7val14,value,20.0,22.9508,1.14754,5288.48,230.4268260801366,0.3575777078344332,1.50729971763847,0.8680158455632405,1.7300676320366606,0.8943084767231416,2.1480079680869792,0.3547679460792349,1.5081612186204925,0.8370470932938957,1.8698386945252072,0.8924017258800293,2.157888920306079,1,70.06864658956626,-10.92126415121389,-23.04268260801366,85.25314694285682,89.33551013015855,35.61728269568341,-3.599906326561868,-4.305896888393058,-3.0154609362589624,,,,,,,,,0.098,,,,,,,,,,,,,,,
param7val2,,param7val2,value,20.0,12.8907,0.6445350000000001,5948.25,461.437315273802,0.37528234833407975,1.4537082545977558,0.6750943412376692,1.7562519875603537,0.7033320970694574,2.9481562365124985,0.46838573920991994,1.3644139466755896,0.5646007923047893,2.2091581319180063,0.7036699206156137,2.9629137314942513,1,58.17275397952549,-12.694602288758453,-46.143731527380204,61.98475667712293,70.35010088425355,42.183404377199984,-3.96541011947836,-5.91106996800675,-2.8181222012733453,,,,,,,,,0.013999999999999999,,,,,,,,,,,,,,,
param7val7,,param7val7,value,20.0,19.1692,0.95846,5269.44,274.8909709325376,0.4058463634872401,1.4275964207836773,0.7676690142395071,1.5321679723585206,0.8143066652643647,2.5928169106584393,0.4551924005574819,1.3731881644913948,0.7655860121668167,1.6102032870647913,0.8210110930630673,2.5556516476342375,1,67.1601924796413,-11.09162440299106,-27.489097093253758,76.66275132031619,81.76588791637161,43.0519382022361,-3.142371259423312,-5.148468558292677,-2.800784585275072,,,,,,,,,0.049,,,,,,,,,,,,,,,
param7val28,,param7val28,value,4.335,3.742680000000001,0.8633633217993082,1016.62,271.62888625263173,0.7420472880281331,1.0967756117970116,0.949931382227738,2.7480180776420804,0.6080267397252584,3.5159685833999283,0.41258810081078473,1.4331115518015114,0.9346535636390235,2.8714908818123677,0.6111501465588187,4.073509647306268,-1000,70.97328701649595,-15.738874353759165,-27.16288862526317,94.22924729333808,60.958844314203866,57.73176944194589,-5.619508959454448,-7.589478230706196,-2.5298871635985227,,,,,,,,,0.18733333333333332,,,,,,,,,,,,,,,
param7val18,,param7val18,value,20.0,25.4272,1.27136,5588.95,219.8020230304556,0.4348637810473038,1.454091637274974,0.8875732146070542,2.0805722784229346,0.9691903221589524,1.502529589859568,0.41866663926305653,1.4621040119435742,0.875027907128648,2.1648352037175895,0.9590416574077616,1.5653872331755405,1,75.73939202687961,-10.229519954394181,-21.98020230304556,88.1300560867851,96.4115989783357,42.67652101551801,-4.245407482140524,-3.067916823035109,-2.9161956492185483,,,,,,,,,0.124,,,,,,,,,,,,,,,
param7val0,,param7val0,value,4.976,2.74291,0.5512278938906753,1424.29,519.2623892143745,0.27645606740451567,1.6484455257007629,0.44733277224972534,2.7635408742923127,0.005221713442254315,4.860019039995471,0.26134086019998526,2.1486336326288575,0.18602674139041553,12.459204283028589,0.7708935345728536,3.0792499218066984,-1000,32.45452815432916,-26.959093277452695,-51.926238921437445,31.667975682007043,38.8057624007554,26.889846380225045,-15.222745157320901,-7.93926896180217,-3.7970791583296206,,,,,,,,,0.0,,,,,,,,,,,,,,,
param7val9,,param7val9,value,20.0,20.7205,1.036025,5290.17,255.31092396419004,0.42029530031347456,1.4145306857851354,0.8170490680810923,1.444133801927624,0.858679250959393,2.3047050737522023,0.4289485722776638,1.4123367910783746,0.8139371110603402,1.4298471082527593,0.8328489629531746,2.4731472998346042,1,69.52930442741898,-10.478700760630698,-25.531092396419005,81.54930895707162,84.57641069562838,42.46219362955692,-2.873980910180383,-4.777852373586807,-2.82686747686351,,,,,,,,,0.063,,,,,,,,,,,,,,,
